obs,Localtime,EURCHFClose_bid,EURCHFClose_ask,EURGBPClose_bid,EURGBPClose_ask,GBPCHFClose_bid,GBPCHFClose_ask,uhat1_2009_2010,uhat2_2009_2010,uhat3_2009_2010,EC1_2009_2010,uhat1_2013_2014,uhat2_2013_2014,uhat3_2013_2014,EC1_2013_2014,uhat1_2015_2016,uhat2_2015_2016,uhat3_2015_2016,EC1_2015_2016,uhat1_2017_2018,uhat2_2017_2018,uhat3_2017_2018,EC1_2017_2018
2011-04-14,"13.04.2011 22:00:00.000 GMT+0100",1.29278,1.29345,0.88582,0.88629,1.45882,1.45993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-15,"14.04.2011 22:00:00.000 GMT+0100",1.28726,1.28816,0.8835,0.88417,1.45542,1.45761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-18,"17.04.2011 22:00:00.000 GMT+0100",1.2755,1.27644,0.87479,0.8754,1.45777,1.45866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-19,"18.04.2011 22:00:00.000 GMT+0100",1.28968,1.29005,0.87844,0.8788,1.46777,1.46836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-20,"19.04.2011 22:00:00.000 GMT+0100",1.28964,1.29,0.88481,0.88531,1.45686,1.45754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-21,"20.04.2011 22:00:00.000 GMT+0100",1.28935,1.2898,0.8806,0.88094,1.46397,1.46453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-22,"21.04.2011 22:00:00.000 GMT+0100",1.28997,1.29138,0.88146,0.88231,1.46182,1.46468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-25,"24.04.2011 22:00:00.000 GMT+0100",1.28444,1.28513,0.88353,0.88404,1.45337,1.45403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-26,"25.04.2011 22:00:00.000 GMT+0100",1.28148,1.28182,0.88839,0.88863,1.44206,1.44294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-27,"26.04.2011 22:00:00.000 GMT+0100",1.29301,1.29353,0.88929,0.88947,1.45377,1.45453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-28,"27.04.2011 22:00:00.000 GMT+0100",1.29477,1.29507,0.89103,0.89137,1.45277,1.45323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-29,"28.04.2011 22:00:00.000 GMT+0100",1.28083,1.28167,0.88586,0.88658,1.44457,1.44647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-02,"01.05.2011 22:00:00.000 GMT+0100",1.28302,1.28349,0.8903,0.89062,1.44078,1.44143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-03,"02.05.2011 22:00:00.000 GMT+0100",1.2768,1.27711,0.89897,0.89941,1.41969,1.42034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-04,"03.05.2011 22:00:00.000 GMT+0100",1.27755,1.27794,0.89899,0.89941,1.42037,1.42124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-05,"04.05.2011 22:00:00.000 GMT+0100",1.26499,1.266,0.88689,0.88753,1.42606,1.42753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-06,"05.05.2011 22:00:00.000 GMT+0100",1.25768,1.25881,0.87446,0.87508,1.43752,1.43863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-09,"08.05.2011 22:00:00.000 GMT+0100",1.25213,1.25247,0.8755,0.87587,1.4295,1.43056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-10,"09.05.2011 22:00:00.000 GMT+0100",1.26747,1.26793,0.88026,0.88065,1.43947,1.44023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-11,"10.05.2011 22:00:00.000 GMT+0100",1.25957,1.26033,0.86802,0.86855,1.45056,1.45144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-12,"11.05.2011 22:00:00.000 GMT+0100",1.25924,1.2596,0.87428,0.8746,1.44012,1.44053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-13,"12.05.2011 22:00:00.000 GMT+0100",1.25986,1.26086,0.8714,0.87195,1.44507,1.44604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-16,"15.05.2011 22:00:00.000 GMT+0100",1.2521,1.2524,0.87421,0.87447,1.43207,1.43263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-17,"16.05.2011 22:00:00.000 GMT+0100",1.25277,1.2534,0.87582,0.87618,1.42985,1.43073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-18,"17.05.2011 22:00:00.000 GMT+0100",1.25496,1.2554,0.88112,0.88145,1.42387,1.42463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-19,"18.05.2011 22:00:00.000 GMT+0100",1.26008,1.2606,0.88127,0.88157,1.42957,1.43059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-20,"19.05.2011 22:00:00.000 GMT+0100",1.2421,1.24324,0.8721,0.87295,1.42331,1.42482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-23,"22.05.2011 22:00:00.000 GMT+0100",1.24117,1.24203,0.8712,0.8716,1.42446,1.42554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-24,"23.05.2011 22:00:00.000 GMT+0100",1.24075,1.24119,0.87118,0.87158,1.42347,1.42441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-25,"24.05.2011 22:00:00.000 GMT+0100",1.22918,1.22957,0.8655,0.86586,1.41966,1.42034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-26,"25.05.2011 22:00:00.000 GMT+0100",1.2241,1.22457,0.86206,0.86259,1.41946,1.42019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-27,"26.05.2011 22:00:00.000 GMT+0100",1.21624,1.21661,0.86714,0.86725,1.40566,1.40724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-30,"29.05.2011 22:00:00.000 GMT+0100",1.21693,1.21747,0.86651,0.86716,1.40351,1.40475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-31,"30.05.2011 22:00:00.000 GMT+0100",1.22917,1.22961,0.87516,0.87544,1.40417,1.40503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-01,"31.05.2011 22:00:00.000 GMT+0100",1.20617,1.20643,0.87697,0.87746,1.37487,1.37553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-02,"01.06.2011 22:00:00.000 GMT+0100",1.22048,1.22135,0.88492,0.88536,1.37863,1.37983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-03,"02.06.2011 22:00:00.000 GMT+0100",1.22022,1.22093,0.89039,0.89136,1.3689,1.37027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-06,"05.06.2011 22:00:00.000 GMT+0100",1.21617,1.21683,0.89096,0.89137,1.36476,1.36564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-07,"06.06.2011 22:00:00.000 GMT+0100",1.22832,1.22886,0.89303,0.89347,1.37472,1.37593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-08,"07.06.2011 22:00:00.000 GMT+0100",1.219,1.21932,0.88882,0.88923,1.37102,1.37163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-09,"08.06.2011 22:00:00.000 GMT+0100",1.22075,1.22112,0.88635,0.88671,1.37633,1.37776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-10,"09.06.2011 22:00:00.000 GMT+0100",1.20919,1.21033,0.88412,0.88428,1.36721,1.36923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-13,"12.06.2011 22:00:00.000 GMT+0100",1.2064,1.2072,0.87986,0.88031,1.37086,1.37177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-14,"13.06.2011 22:00:00.000 GMT+0100",1.22073,1.22094,0.882,0.88234,1.38356,1.38424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-15,"14.06.2011 22:00:00.000 GMT+0100",1.20912,1.20946,0.8753,0.87591,1.38077,1.38158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-16,"15.06.2011 22:00:00.000 GMT+0100",1.20374,1.2042,0.87913,0.87925,1.36861,1.37024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-17,"16.06.2011 22:00:00.000 GMT+0100",1.2141,1.2142,0.88433,0.88445,1.37399,1.37431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-20,"19.06.2011 22:00:00.000 GMT+0100",1.21046,1.21067,0.88265,0.88309,1.37087,1.37152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-21,"20.06.2011 22:00:00.000 GMT+0100",1.21077,1.21187,0.88687,0.88741,1.36473,1.36633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-22,"21.06.2011 22:00:00.000 GMT+0100",1.20455,1.20484,0.89308,0.89353,1.3482,1.34932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-23,"22.06.2011 22:00:00.000 GMT+0100",1.19552,1.19609,0.8905,0.89095,1.34217,1.34299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-24,"23.06.2011 22:00:00.000 GMT+0100",1.18296,1.1832,0.88872,0.8895,1.32915,1.32943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-27,"26.06.2011 22:00:00.000 GMT+0100",1.19314,1.19332,0.89325,0.89368,1.33451,1.33627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-28,"27.06.2011 22:00:00.000 GMT+0100",1.19548,1.19572,0.8979,0.89845,1.33076,1.33144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-29,"28.06.2011 22:00:00.000 GMT+0100",1.20403,1.20436,0.89844,0.89887,1.33934,1.34013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-30,"29.06.2011 22:00:00.000 GMT+0100",1.21848,1.21902,0.90321,0.90363,1.34867,1.34957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-01,"30.06.2011 22:00:00.000 GMT+0100",1.2311,1.23216,0.90388,0.90423,1.36152,1.36369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-04,"03.07.2011 22:00:00.000 GMT+0100",1.23227,1.23353,0.90358,0.90427,1.36244,1.36458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-05,"04.07.2011 22:00:00.000 GMT+0100",1.21258,1.21314,0.89819,0.89866,1.34934,1.35044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-06,"05.07.2011 22:00:00.000 GMT+0100",1.20138,1.20202,0.89443,0.89497,1.34246,1.34373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-07,"06.07.2011 22:00:00.000 GMT+0100",1.21253,1.213,0.89893,0.89955,1.34793,1.34884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-08,"07.07.2011 22:00:00.000 GMT+0100",1.19298,1.19315,0.88784,0.88858,1.34211,1.34424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-11,"10.07.2011 22:00:00.000 GMT+0100",1.17248,1.17293,0.88181,0.88218,1.32915,1.33003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-12,"11.07.2011 22:00:00.000 GMT+0100",1.16054,1.16103,0.87799,0.87851,1.32097,1.32212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-13,"12.07.2011 22:00:00.000 GMT+0100",1.15763,1.15853,0.87923,0.87972,1.31605,1.31748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-14,"13.07.2011 22:00:00.000 GMT+0100",1.15398,1.15422,0.87608,0.87645,1.31671,1.31734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-15,"14.07.2011 22:00:00.000 GMT+0100",1.15314,1.15428,0.87735,0.87749,1.31467,1.31613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-18,"17.07.2011 22:00:00.000 GMT+0100",1.15378,1.15404,0.87869,0.87905,1.3126,1.31319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-19,"18.07.2011 22:00:00.000 GMT+0100",1.16571,1.16688,0.8778,0.87813,1.32804,1.32889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-20,"19.07.2011 22:00:00.000 GMT+0100",1.16476,1.16564,0.87973,0.8802,1.32379,1.32468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-21,"20.07.2011 22:00:00.000 GMT+0100",1.17531,1.17597,0.88311,0.8835,1.33061,1.33158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-22,"21.07.2011 22:00:00.000 GMT+0100",1.17616,1.17744,0.88062,0.88107,1.33572,1.33673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-25,"24.07.2011 22:00:00.000 GMT+0100",1.1586,1.15914,0.88309,0.88348,1.31162,1.31224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-26,"25.07.2011 22:00:00.000 GMT+0100",1.16238,1.16323,0.88416,0.88462,1.31409,1.31498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-27,"26.07.2011 22:00:00.000 GMT+0100",1.15145,1.15198,0.87964,0.88007,1.30862,1.30933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-28,"27.07.2011 22:00:00.000 GMT+0100",1.14834,1.1486,0.87526,0.8756,1.31177,1.3121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-29,"28.07.2011 22:00:00.000 GMT+0100",1.1309,1.13165,0.87615,0.87701,1.29011,1.29156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-01,"31.07.2011 22:00:00.000 GMT+0100",1.11637,1.11673,0.87428,0.87467,1.27641,1.27709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-02,"01.08.2011 22:00:00.000 GMT+0100",1.08247,1.08297,0.87128,0.87175,1.24196,1.24269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-03,"02.08.2011 22:00:00.000 GMT+0100",1.10311,1.10367,0.87167,0.87206,1.26507,1.26586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-04,"03.08.2011 22:00:00.000 GMT+0100",1.07602,1.07677,0.86674,0.86746,1.2409,1.24234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-05,"04.08.2011 22:00:00.000 GMT+0100",1.09523,1.09636,0.87099,0.87164,1.25707,1.25848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-08,"07.08.2011 22:00:00.000 GMT+0100",1.07013,1.07098,0.86863,0.86908,1.23169,1.23253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
